timestamp 1655590017.270856, v 0.000000, i 0, n 0
timestamp 1655590106.598007, v 5.041514, i 3, n 115
timestamp 1655590106.623190, v 5.053880, i 3, n 115
timestamp 1655590106.648123, v 5.056820, i 4, n 115
timestamp 1655590106.673178, v 5.063493, i 3, n 114
timestamp 1655590106.698144, v 5.066419, i 4, n 114
timestamp 1655590106.723336, v 5.076986, i 2, n 114
timestamp 1655590106.748205, v 5.079794, i 3, n 114
timestamp 1655590106.773276, v 5.083755, i 2, n 113
timestamp 1655590106.798230, v 5.091900, i 1, n 114
timestamp 1655590106.823474, v 5.097291, i 3, n 114
timestamp 1655590106.848441, v 5.099986, i 4, n 114
timestamp 1655590106.873511, v 5.115634, i 3, n 113
timestamp 1655590106.898573, v 5.118268, i 4, n 113
timestamp 1655590106.923647, v 5.128360, i 2, n 114
timestamp 1655590106.948712, v 5.130848, i 3, n 114
timestamp 1655590106.973800, v 5.145757, i 2, n 115
timestamp 1655590106.998788, v 5.148086, i 3, n 115
timestamp 1655590107.023873, v 5.152384, i 2, n 114
timestamp 1655590107.048871, v 5.144859, i 1, n 117
timestamp 1655590107.073917, v 5.149418, i 3, n 117
timestamp 1655590107.098953, v 5.155853, i 1, n 116
timestamp 1655590107.124077, v 5.160357, i 3, n 116
timestamp 1655590107.149057, v 5.162610, i 4, n 116
timestamp 1655590107.174205, v 5.179994, i 2, n 114
timestamp 1655590107.199207, v 5.182171, i 3, n 114
timestamp 1655590107.224282, v 5.174339, i 2, n 116
timestamp 1655590107.249384, v 5.176492, i 3, n 116
timestamp 1655590107.274537, v 5.189576, i 2, n 115
timestamp 1655590107.299672, v 5.191675, i 3, n 115
timestamp 1655590107.324751, v 5.220656, i 2, n 114
timestamp 1655590107.349889, v 5.217612, i 1, n 115
timestamp 1655590107.374815, v 5.219524, i 2, n 115
timestamp 1655590107.399852, v 5.221436, i 3, n 115
timestamp 1655590107.424913, v 5.227272, i 2, n 114
timestamp 1655590107.449998, v 5.231688, i 1, n 116
timestamp 1655590107.475105, v 5.233499, i 2, n 116
timestamp 1655590107.500096, v 5.251174, i 1, n 115
timestamp 1655590107.525132, v 5.252902, i 2, n 115
timestamp 1655590107.550189, v 5.254629, i 3, n 115
timestamp 1655590107.575214, v 5.260654, i 2, n 116
timestamp 1655590107.600314, v 5.272558, i 1, n 116
timestamp 1655590107.625308, v 5.275728, i 3, n 116
timestamp 1655590107.650454, v 5.277313, i 4, n 116
timestamp 1655590107.675478, v 5.283668, i 2, n 116
timestamp 1655590107.700603, v 5.295836, i 2, n 116
timestamp 1655590107.725677, v 5.297293, i 3, n 116
timestamp 1655590107.750714, v 5.298751, i 4, n 116
timestamp 1655590107.775704, v 5.309585, i 2, n 117
timestamp 1655590107.800749, v 5.305669, i 1, n 116
timestamp 1655590107.825910, v 5.307055, i 2, n 116
timestamp 1655590107.850877, v 5.311949, i 2, n 116
timestamp 1655590107.875898, v 5.313321, i 3, n 116
timestamp 1655590107.901026, v 5.336340, i 1, n 117
timestamp 1655590107.926110, v 5.338743, i 3, n 117
timestamp 1655590107.951211, v 5.339945, i 4, n 117
timestamp 1655590107.976295, v 5.325518, i 2, n 116
timestamp 1655590108.001369, v 5.299629, i 1, n 120
timestamp 1655590108.026541, v 5.298695, i 3, n 120
timestamp 1655590108.051614, v 5.294472, i 1, n 119
timestamp 1655590108.076687, v 5.293248, i 2, n 119
timestamp 1655590108.101788, v 5.292024, i 3, n 119
timestamp 1655590108.126841, v 5.296428, i 2, n 121
timestamp 1655590108.151983, v 5.295823, i 1, n 121
timestamp 1655590108.177130, v 5.293304, i 2, n 121
timestamp 1655590108.202244, v 5.290785, i 3, n 121
timestamp 1655590108.227192, v 5.294775, i 2, n 122
timestamp 1655590108.252365, v 5.286187, i 1, n 122
timestamp 1655590108.277373, v 5.282720, i 2, n 122
timestamp 1655590108.302549, v 5.285104, i 1, n 124
timestamp 1655590108.327534, v 5.281275, i 2, n 124
timestamp 1655590108.352604, v 5.272150, i 2, n 125
timestamp 1655590108.382558, v 5.267951, i 3, n 125
timestamp 1655590108.407700, v 5.258931, i 1, n 123
timestamp 1655590108.432863, v 5.254416, i 2, n 123
timestamp 1655590108.457955, v 5.260801, i 1, n 125
timestamp 1655590108.483079, v 5.256037, i 2, n 125
timestamp 1655590108.508180, v 5.273191, i 1, n 125
timestamp 1655590108.533181, v 5.262820, i 3, n 125
timestamp 1655590108.558339, v 5.268022, i 2, n 127
timestamp 1655590108.583448, v 5.262702, i 3, n 127
timestamp 1655590108.608408, v 5.268496, i 1, n 126
timestamp 1655590108.633448, v 5.257251, i 3, n 126
timestamp 1655590108.658505, v 5.253386, i 1, n 127
timestamp 1655590108.683556, v 5.242005, i 3, n 127
timestamp 1655590108.708623, v 5.250054, i 1, n 127
timestamp 1655590108.733637, v 5.238160, i 3, n 127
timestamp 1655590108.758705, v 5.258931, i 1, n 128
timestamp 1655590108.783728, v 5.252813, i 2, n 128
timestamp 1655590108.808918, v 5.269278, i 1, n 127
timestamp 1655590108.834031, v 5.256426, i 3, n 127
timestamp 1655590108.859118, v 5.271944, i 1, n 128
timestamp 1655590108.884236, v 5.265428, i 2, n 128
timestamp 1655590108.909313, v 5.261184, i 2, n 128
timestamp 1655590108.934323, v 5.254450, i 3, n 128
timestamp 1655590108.959364, v 5.253253, i 1, n 129
timestamp 1655590108.984502, v 5.239810, i 3, n 129
timestamp 1655590109.009526, v 5.243875, i 1, n 129
timestamp 1655590109.034619, v 5.230096, i 3, n 129
timestamp 1655590109.059684, v 5.223206, i 4, n 129
timestamp 1655590109.084700, v 5.214023, i 3, n 129
timestamp 1655590109.109749, v 5.225153, i 2, n 129
timestamp 1655590109.134884, v 5.218072, i 3, n 129
timestamp 1655590109.159891, v 5.232303, i 2, n 131
timestamp 1655590109.184913, v 5.225178, i 3, n 131
timestamp 1655590109.209960, v 5.230388, i 2, n 130
timestamp 1655590109.235048, v 5.223069, i 3, n 130
timestamp 1655590109.260117, v 5.215749, i 4, n 130
timestamp 1655590109.285132, v 5.203570, i 3, n 131
timestamp 1655590109.310227, v 5.225616, i 2, n 131
timestamp 1655590109.335216, v 5.218058, i 3, n 131
timestamp 1655590109.360389, v 5.224980, i 2, n 132
timestamp 1655590109.385447, v 5.217399, i 3, n 132
timestamp 1655590109.410556, v 5.226144, i 2, n 132
timestamp 1655590109.435649, v 5.218380, i 3, n 132
timestamp 1655590109.460633, v 5.216908, i 2, n 133
timestamp 1655590109.485698, v 5.209151, i 3, n 133
timestamp 1655590109.510867, v 5.215480, i 1, n 132
timestamp 1655590109.535990, v 5.199644, i 3, n 132
timestamp 1655590109.561002, v 5.206477, i 2, n 133
timestamp 1655590109.585931, v 5.198519, i 3, n 133
timestamp 1655590109.611056, v 5.206198, i 2, n 133
timestamp 1655590109.636122, v 5.198044, i 3, n 133
timestamp 1655590109.661148, v 5.190880, i 2, n 134
timestamp 1655590109.686177, v 5.182777, i 3, n 134
timestamp 1655590109.711116, v 5.166673, i 2, n 133
timestamp 1655590109.736269, v 5.158476, i 3, n 133
timestamp 1655590109.761428, v 5.141905, i 2, n 133
timestamp 1655590109.786448, v 5.133655, i 3, n 133
timestamp 1655590109.811495, v 5.145014, i 2, n 136
timestamp 1655590109.836533, v 5.136759, i 3, n 136
timestamp 1655590109.861587, v 5.160678, i 2, n 134
timestamp 1655590109.886681, v 5.152074, i 3, n 134
timestamp 1655590109.911894, v 5.176605, i 2, n 135
timestamp 1655590109.937081, v 5.167911, i 3, n 135
timestamp 1655590109.962168, v 5.177172, i 2, n 136
timestamp 1655590109.987259, v 5.168438, i 3, n 136
timestamp 1655590110.012318, v 5.160319, i 2, n 136
timestamp 1655590110.037286, v 5.151454, i 3, n 136
timestamp 1655590110.062314, v 5.144819, i 2, n 135
timestamp 1655590110.087530, v 5.135813, i 3, n 135
timestamp 1655590110.112759, v 5.120589, i 2, n 134
timestamp 1655590110.137805, v 5.111487, i 3, n 134
timestamp 1655590110.162909, v 5.103604, i 2, n 133
timestamp 1655590110.187994, v 5.094367, i 3, n 133
timestamp 1655590110.217969, v 5.086586, i 2, n 133
timestamp 1655590110.247952, v 5.077214, i 3, n 133
timestamp 1655590110.272976, v 5.076283, i 2, n 132
timestamp 1655590110.297862, v 5.069172, i 1, n 131
timestamp 1655590110.323021, v 5.059539, i 2, n 131
timestamp 1655590110.352865, v 5.049906, i 3, n 131
timestamp 1655590110.377887, v 5.026123, i 3, n 131
timestamp 1655590110.407964, v 5.018516, i 2, n 130
timestamp 1655590110.432966, v 5.008722, i 3, n 130
timestamp 1655590110.457971, v 5.010394, i 2, n 129
timestamp 1655590110.482959, v 5.000423, i 3, n 129
timestamp 1655590110.508044, v 5.005804, i 2, n 128
timestamp 1655590110.533114, v 4.995663, i 3, n 128
timestamp 1655590110.558240, v 5.005447, i 2, n 127
timestamp 1655590110.583179, v 4.995045, i 3, n 127
timestamp 1655590110.608286, v 5.000948, i 2, n 126
timestamp 1655590110.633274, v 4.990380, i 3, n 126
timestamp 1655590110.658327, v 4.987719, i 2, n 125
timestamp 1655590110.683279, v 4.977031, i 3, n 125
timestamp 1655590110.708412, v 4.966343, i 4, n 125
timestamp 1655590110.733550, v 4.960542, i 3, n 125
timestamp 1655590110.758682, v 4.927219, i 2, n 124
timestamp 1655590110.783765, v 4.916514, i 3, n 124
timestamp 1655590110.808852, v 4.885086, i 2, n 123
timestamp 1655590110.833954, v 4.874426, i 3, n 123
timestamp 1655590110.859042, v 4.877594, i 1, n 123
timestamp 1655590110.884116, v 4.856031, i 3, n 123
timestamp 1655590110.909143, v 4.841841, i 2, n 122
timestamp 1655590110.934157, v 4.831000, i 3, n 122
timestamp 1655590110.959215, v 4.826630, i 2, n 121
timestamp 1655590110.984328, v 4.815658, i 3, n 121
timestamp 1655590111.009412, v 4.817335, i 2, n 120
timestamp 1655590111.034356, v 4.806203, i 3, n 120
timestamp 1655590111.059402, v 4.813349, i 1, n 119
timestamp 1655590111.084465, v 4.790820, i 3, n 119
timestamp 1655590111.109603, v 4.800571, i 1, n 118
timestamp 1655590111.134661, v 4.777701, i 3, n 118
timestamp 1655590111.159782, v 4.778781, i 2, n 117
timestamp 1655590111.184774, v 4.767209, i 3, n 117
timestamp 1655590111.209891, v 4.760787, i 2, n 116
timestamp 1655590111.234972, v 4.749043, i 3, n 116
timestamp 1655590111.260053, v 4.749340, i 2, n 115
timestamp 1655590111.285104, v 4.737420, i 3, n 115
timestamp 1655590111.310241, v 4.722257, i 2, n 115
timestamp 1655590111.335348, v 4.710321, i 3, n 115
timestamp 1655590111.360395, v 4.697131, i 2, n 114
timestamp 1655590111.385366, v 4.685129, i 3, n 114
timestamp 1655590111.410434, v 4.675711, i 1, n 113
timestamp 1655590111.435469, v 4.651573, i 3, n 113
timestamp 1655590111.460589, v 4.647560, i 2, n 112
timestamp 1655590111.485632, v 4.635389, i 3, n 112
timestamp 1655590111.510704, v 4.632603, i 2, n 111
timestamp 1655590111.535867, v 4.620249, i 3, n 111
timestamp 1655590111.560897, v 4.625304, i 1, n 110
timestamp 1655590111.586061, v 4.600238, i 3, n 110
timestamp 1655590111.611147, v 4.598626, i 2, n 109
timestamp 1655590111.636150, v 4.585878, i 3, n 109
timestamp 1655590111.661199, v 4.596938, i 1, n 109
timestamp 1655590111.686251, v 4.571102, i 3, n 109
timestamp 1655590111.711242, v 4.574804, i 1, n 108
timestamp 1655590111.736323, v 4.548804, i 3, n 108
timestamp 1655590111.761463, v 4.541692, i 2, n 107
timestamp 1655590111.786465, v 4.528565, i 3, n 107
timestamp 1655590111.811528, v 4.534302, i 1, n 106
timestamp 1655590111.836711, v 4.507752, i 3, n 106
timestamp 1655590111.861766, v 4.490460, i 2, n 105
timestamp 1655590111.886775, v 4.477102, i 3, n 105
timestamp 1655590111.911949, v 4.467216, i 2, n 104
timestamp 1655590111.936939, v 4.453676, i 3, n 104
timestamp 1655590111.962131, v 4.446692, i 2, n 103
timestamp 1655590111.987260, v 4.433010, i 3, n 103
timestamp 1655590112.012272, v 4.420630, i 2, n 102
timestamp 1655590112.037357, v 4.406786, i 3, n 102
timestamp 1655590112.062446, v 4.393390, i 2, n 102
timestamp 1655590112.087489, v 4.379463, i 3, n 102
timestamp 1655590112.112549, v 4.379419, i 2, n 101
timestamp 1655590112.142499, v 4.365221, i 3, n 101
timestamp 1655590112.167526, v 4.342216, i 2, n 99
timestamp 1655590112.192493, v 4.327793, i 3, n 99
timestamp 1655590112.217574, v 4.331549, i 2, n 99
timestamp 1655590112.242561, v 4.316999, i 3, n 99
timestamp 1655590112.267746, v 4.302724, i 2, n 98
timestamp 1655590112.292836, v 4.287971, i 3, n 98
timestamp 1655590112.318145, v 4.284388, i 2, n 97
timestamp 1655590112.343040, v 4.296762, i 1, n 97
timestamp 1655590112.368231, v 4.266152, i 3, n 97
timestamp 1655590112.393101, v 4.271519, i 1, n 96
timestamp 1655590112.418417, v 4.240624, i 3, n 96
timestamp 1655590112.443393, v 4.248000, i 1, n 96
timestamp 1655590112.468479, v 4.216691, i 3, n 96
timestamp 1655590112.493526, v 4.225959, i 1, n 95
timestamp 1655590112.518635, v 4.194221, i 3, n 95
timestamp 1655590112.543827, v 4.196311, i 1, n 94
timestamp 1655590112.569083, v 4.164068, i 3, n 94
timestamp 1655590112.593918, v 4.168050, i 1, n 93
timestamp 1655590112.619028, v 4.135547, i 3, n 93
timestamp 1655590112.648936, v 4.138199, i 1, n 92
timestamp 1655590112.673920, v 4.105042, i 3, n 92
timestamp 1655590112.703927, v 4.097385, i 2, n 91
timestamp 1655590112.728943, v 4.080451, i 3, n 91
timestamp 1655590112.754075, v 4.083547, i 1, n 89
timestamp 1655590112.779158, v 4.049001, i 3, n 89
timestamp 1655590112.804184, v 4.064618, i 2, n 89
timestamp 1655590112.829272, v 4.046809, i 3, n 89
timestamp 1655590112.854328, v 4.009914, i 2, n 88
timestamp 1655590112.879295, v 3.992246, i 3, n 88
timestamp 1655590112.904474, v 3.996683, i 2, n 87
timestamp 1655590112.929555, v 3.978506, i 3, n 87
timestamp 1655590112.954630, v 3.900796, i 2, n 87
timestamp 1655590112.979630, v 3.883419, i 3, n 87
timestamp 1655590113.004750, v 3.816945, i 2, n 87
timestamp 1655590113.029917, v 3.800191, i 3, n 87
timestamp 1655590113.055045, v 3.744566, i 2, n 86
timestamp 1655590113.080090, v 3.728235, i 3, n 86
timestamp 1655590113.105199, v 3.614077, i 2, n 86
timestamp 1655590113.130099, v 3.599140, i 3, n 86
timestamp 1655590113.155274, v 3.535168, i 2, n 85
timestamp 1655590113.180260, v 3.520594, i 3, n 85
timestamp 1655590113.205306, v 3.419345, i 2, n 86
timestamp 1655590113.230324, v 3.405960, i 3, n 86
timestamp 1655590113.255371, v 3.307592, i 2, n 86
timestamp 1655590113.280395, v 3.295296, i 3, n 86
timestamp 1655590113.305478, v 3.160104, i 2, n 86
timestamp 1655590113.330421, v 3.149318, i 3, n 86
timestamp 1655590113.355531, v 3.062683, i 2, n 86
timestamp 1655590113.380449, v 3.052575, i 3, n 86
timestamp 1655590113.405533, v 2.952269, i 2, n 86
timestamp 1655590113.430508, v 2.943044, i 3, n 86
timestamp 1655590113.455566, v 2.833676, i 2, n 86
timestamp 1655590113.480571, v 2.825469, i 3, n 86
timestamp 1655590113.505711, v 2.709340, i 2, n 87
timestamp 1655590113.530793, v 2.702187, i 3, n 87
timestamp 1655590113.556004, v 2.599746, i 2, n 87
timestamp 1655590113.580932, v 2.593443, i 3, n 87
timestamp 1655590113.606118, v 2.474010, i 2, n 88
timestamp 1655590113.631095, v 2.468708, i 3, n 88
timestamp 1655590113.656258, v 2.352764, i 2, n 89
timestamp 1655590113.681210, v 2.348377, i 3, n 89
timestamp 1655590113.706301, v 2.229279, i 2, n 90
timestamp 1655590113.731178, v 2.225786, i 3, n 90
timestamp 1655590113.756398, v 2.110384, i 2, n 91
timestamp 1655590113.781337, v 2.107641, i 3, n 91
timestamp 1655590113.806467, v 1.979046, i 2, n 92
timestamp 1655590113.831462, v 1.977151, i 3, n 92
timestamp 1655590113.856686, v 1.909608, i 2, n 93
timestamp 1655590113.881639, v 1.907864, i 3, n 93
timestamp 1655590113.906789, v 1.823374, i 2, n 93
timestamp 1655590113.931833, v 1.821969, i 3, n 93
timestamp 1655590113.956948, v 1.783620, i 2, n 94
timestamp 1655590113.981968, v 1.782097, i 3, n 94
timestamp 1655590114.006900, v 1.725498, i 2, n 94
timestamp 1655590114.031934, v 1.724048, i 3, n 94
timestamp 1655590114.056974, v 1.670592, i 2, n 95
timestamp 1655590114.081918, v 1.669210, i 3, n 95
timestamp 1655590114.111911, v 1.626717, i 2, n 95
timestamp 1655590114.136985, v 1.623913, i 4, n 95
timestamp 1655590114.162143, v 1.581943, i 2, n 96
timestamp 1655590114.187197, v 1.579158, i 4, n 96
timestamp 1655590114.212226, v 1.554016, i 2, n 96
timestamp 1655590114.237242, v 1.533553, i 1, n 96
timestamp 1655590114.262307, v 1.531903, i 2, n 96
timestamp 1655590114.287350, v 1.507815, i 1, n 96
timestamp 1655590114.312419, v 1.506069, i 2, n 96
timestamp 1655590114.337412, v 1.502578, i 4, n 96
timestamp 1655590114.362590, v 1.480356, i 2, n 95
timestamp 1655590114.387604, v 1.478526, i 3, n 95
timestamp 1655590114.412661, v 1.463565, i 3, n 96
timestamp 1655590114.437688, v 1.448644, i 1, n 96
timestamp 1655590114.462836, v 1.446599, i 2, n 96
timestamp 1655590114.487818, v 1.432143, i 1, n 96
timestamp 1655590114.512878, v 1.429971, i 2, n 96
timestamp 1655590114.537935, v 1.418887, i 1, n 95
timestamp 1655590114.568037, v 1.414283, i 3, n 95
timestamp 1655590114.592940, v 1.404887, i 1, n 95
timestamp 1655590114.618072, v 1.400097, i 3, n 95
timestamp 1655590114.647929, v 1.401516, i 2, n 94
timestamp 1655590114.673000, v 1.398892, i 3, n 94
timestamp 1655590114.698107, v 1.390083, i 2, n 95
timestamp 1655590114.723178, v 1.387403, i 3, n 95
timestamp 1655590114.748237, v 1.382253, i 2, n 94
timestamp 1655590114.773262, v 1.379464, i 3, n 94
timestamp 1655590114.798285, v 1.378310, i 2, n 94
timestamp 1655590114.823544, v 1.375370, i 3, n 94
timestamp 1655590114.848627, v 1.370306, i 1, n 92
timestamp 1655590114.873724, v 1.367250, i 2, n 92
timestamp 1655590114.898801, v 1.363646, i 2, n 92
timestamp 1655590114.923914, v 1.360462, i 3, n 92
timestamp 1655590114.953983, v 1.357250, i 2, n 92
timestamp 1655590114.978984, v 1.353949, i 3, n 92
timestamp 1655590115.004026, v 1.352348, i 2, n 91
timestamp 1655590115.029023, v 1.348923, i 3, n 91
timestamp 1655590115.054043, v 1.341000, i 2, n 90
timestamp 1655590115.079051, v 1.337523, i 3, n 90
timestamp 1655590115.104146, v 1.329762, i 2, n 90
timestamp 1655590115.129294, v 1.326237, i 3, n 90
timestamp 1655590115.154404, v 1.318730, i 2, n 89
timestamp 1655590115.179467, v 1.315166, i 3, n 89
timestamp 1655590115.204581, v 1.306432, i 2, n 89
timestamp 1655590115.229670, v 1.302844, i 3, n 89
timestamp 1655590115.254785, v 1.297872, i 2, n 87
timestamp 1655590115.279831, v 1.294147, i 3, n 87
timestamp 1655590115.304974, v 1.291413, i 2, n 86
timestamp 1655590115.329948, v 1.287567, i 3, n 86
timestamp 1655590115.359960, v 1.285893, i 2, n 86
timestamp 1655590115.384895, v 1.278035, i 4, n 86
timestamp 1655590115.409938, v 1.276655, i 2, n 84
timestamp 1655590115.434949, v 1.272590, i 3, n 84
timestamp 1655590115.460093, v 1.275554, i 2, n 84
timestamp 1655590115.485147, v 1.267156, i 4, n 84
timestamp 1655590115.510093, v 1.263795, i 2, n 83
timestamp 1655590115.535178, v 1.259502, i 3, n 83
timestamp 1655590115.560287, v 1.259385, i 2, n 81
timestamp 1655590115.585350, v 1.254866, i 3, n 81
timestamp 1655590115.610465, v 1.260498, i 2, n 82
timestamp 1655590115.635707, v 1.251327, i 4, n 82
timestamp 1655590115.660720, v 1.254915, i 2, n 81
timestamp 1655590115.685728, v 1.245443, i 4, n 81
timestamp 1655590115.710866, v 1.246576, i 2, n 80
timestamp 1655590115.736017, v 1.243976, i 1, n 79
timestamp 1655590115.761084, v 1.238947, i 2, n 79
timestamp 1655590115.786181, v 1.234528, i 1, n 78
timestamp 1655590115.811295, v 1.229387, i 2, n 78
timestamp 1655590115.836245, v 1.222379, i 1, n 77
timestamp 1655590115.861386, v 1.217153, i 2, n 77
timestamp 1655590115.886468, v 1.214371, i 1, n 76
timestamp 1655590115.911509, v 1.209024, i 2, n 76
